id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365,airbnb_name,star,bedrooms,beds,baths
841343205148988597,39984333,Vik,Sawtelle,Entire home/apt,150,30,1,337,Condo in Los Angeles,2 bedrooms,,2,1
841347716478401724,418150222,Denis,Harvard Heights,Private room,53,31,0,246,Home in Los Angeles,1 bedroom,,1,2
841361904303773430,9234054,Eric,Hollywood,Entire home/apt,175,30,0,89,Rental unit in Los Angeles,Studio,,2,1
841362168234497140,58748413,Lucas,Mid-Wilshire,Private room,100,30,0,347,Rental unit in Los Angeles,1 bedroom,,1,1
841381301125649385,7446032,Maria,Rancho Park,Entire home/apt,110,31,2,70,Guesthouse in Los Angeles,Studio,,2,1
839873402120063975,124007902,Larisa,Westchester,Entire home/apt,89,180,0,228,Rental unit in Los Angeles,1 bedroom,,1,1
841466367221083323,8282335,David,Mid-Wilshire,Entire home/apt,95,3,18,0,Guesthouse in Los Angeles,4.94,1,1,1
841470089479618946,418150222,Denis,Historic South-Central,Entire home/apt,77,31,0,364,Rental unit in Los Angeles,1 bedroom,,2,1
839893973145737347,94861023,Adam,Pico-Union,Private room,45,30,0,87,Rental unit in Los Angeles,Studio,,1,1
841501058228278776,7446032,Maria,Rancho Park,Entire home/apt,286,31,1,153,Home in Los Angeles,3 bedrooms,,3,3
841517220804680372,419634917,Jimmy,Exposition Park,Entire home/apt,207,1,69,113,Home in Los Angeles,4.80,3,4,3
839988346465561611,105879124,Jessica,Valley Glen,Entire home/apt,130,30,2,48,Home in Los Angeles,2 bedrooms,,2,1
839992083010884572,418150222,Denis,Downtown,Entire home/apt,69,31,0,359,Rental unit in Los Angeles,1 bedroom,,2,1
841520100008255177,376130904,Mina,Woodland Hills,Entire home/apt,291,2,16,171,Home in Los Angeles,4.81,3,3,2.5
842063861093924290,347924247,Jon,East Hollywood,Private room,33,31,0,0,Home in Los Angeles,1 bedroom,,1,2
842067223480218160,421123165,Ana,Tarzana,Entire home/apt,200,30,0,0,Home in Los Angeles,2 bedrooms,,3,2
842077137516512867,481187016,Amir Masoud,Downtown,Entire home/apt,139,30,2,151,Rental unit in Los Angeles,2 bedrooms,,2,2
841645001066774838,374464274,DSPG Management,Mid-Wilshire,Entire home/apt,100,31,1,238,Rental unit in Los Angeles,1 bedroom,,1,1
842099119047514519,64256897,Rina,Beverlywood,Entire home/apt,64,30,3,331,Home in Los Angeles,5.0,1,1,1
841645614091482155,280839309,Tony,Atwater Village,Entire home/apt,208,1,39,309,Home in Los Angeles,4.72,3,5,2
841650377918994240,17181907,Daria,San Pedro,Entire home/apt,88,30,0,364,Home in Los Angeles,1 bedroom,,1,1
842133193833429109,273123659,Cristian,Sylmar,Entire home/apt,399,2,0,100,Home in Los Angeles,4 bedrooms,,4,2.5
841854759044403830,107434423,Blueground,Mid-City,Entire home/apt,227,31,0,336,Rental unit in Los Angeles,2 bedrooms,,2,2
841895618939510415,259441045,Leon,Harbor Gateway,Entire home/apt,123,1,18,126,Home in Torrance,4.56,4,5,2.5
841950436040674725,101579781,Hani,Larchmont,Entire home/apt,575,3,24,77,Home in Los Angeles,4.96,3,4,2.5
842202916100150618,419634917,Jimmy,Exposition Park,Entire home/apt,150,1,22,0,Home in Los Angeles,4.43,2,2,2
842227571005836267,419634917,Jimmy,Exposition Park,Entire home/apt,207,1,31,74,Home in Los Angeles,4.55,3,3,3
842003645645351607,421123165,Ana,Tarzana,Entire home/apt,86,30,0,31,Home in Los Angeles,1 bedroom,,2,1
842265769843117067,23265918,Dieu,Sylmar,Entire home/apt,129,30,0,362,Home in Los Angeles,2 bedrooms,,2,2
842014780354780979,418150222,Denis,Downtown,Entire home/apt,66,31,0,365,Rental unit in Los Angeles,1 bedroom,,2,1
842032255164803089,455085330,Jennifer,Mar Vista,Entire home/apt,115,30,5,59,Guesthouse in Los Angeles,5.0,1,1,1
842304221483157493,498407406,Michael,Hollywood Hills West,Entire home/apt,589,30,0,365,Home in Los Angeles,3 bedrooms,,2,2.5
842378357184578384,50769015,Brett,Los Feliz,Entire home/apt,110,30,4,89,Rental unit in Los Angeles,5.0,0,1,1
842052563628172817,464792645,Maria,Van Nuys,Entire home/apt,245,30,0,269,Home in Los Angeles,3 bedrooms,,3,2
842491721186654717,475839043,Aysun,Sherman Oaks,Entire home/apt,179,30,0,277,Rental unit in Los Angeles,1 bedroom,,1,1
843502751153617811,504530423,Emaan,Westlake,Entire home/apt,130,30,2,358,Rental unit in Los Angeles,2 bedrooms,,2,1
843508406311529189,504530423,Emaan,Westlake,Entire home/apt,130,30,2,271,Rental unit in Los Angeles,2 bedrooms,,2,1
842678210231367652,434117203,Barak,Valley Village,Entire home/apt,95,30,2,217,Rental unit in Los Angeles,1 bedroom,,1,1
843519166628462019,504530423,Emaan,Westlake,Entire home/apt,125,30,0,365,Rental unit in Los Angeles,1 bedroom,,1,1
842706280401790695,56922226,Joshua,Valley Village,Entire home/apt,191,2,21,0,Guesthouse in Los Angeles,4.73,0,2,1
843529220018187402,504528690,Rahim,Westlake,Entire home/apt,135,30,0,91,Rental unit in Los Angeles,2 bedrooms,,2,1
842715015143571499,84946376,Rose,Venice,Entire home/apt,349,3,7,0,Home in Los Angeles,5.0,2,2,1
843533720259945954,495485188,Marcella,Pacific Palisades,Entire home/apt,330,30,0,0,Home in Los Angeles,3 bedrooms,,3,3
843548765220320741,188042488,Jay,Venice,Entire home/apt,132,31,1,73,Rental unit in Los Angeles,2 bedrooms,,2,1
843557306754098015,504528690,Rahim,Westlake,Entire home/apt,144,30,1,292,Rental unit in Los Angeles,2 bedrooms,,2,2
843557820568174357,504530423,Emaan,Downtown,Entire home/apt,125,30,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
843603637218424554,94688631,Daniel,Venice,Entire home/apt,514,2,28,76,Home in Los Angeles,4.96,4,4,5
842761871607949129,22929317,EssentiaLyfe Luxury Villa Rentals,Beverly Grove,Entire home/apt,2000,30,0,364,Home in Los Angeles,6 bedrooms,,6,7
843614824284680912,6962143,Jason,Westchester,Entire home/apt,126,1,49,161,Home in Los Angeles,4.94,1,1,1
842781602156437060,489981075,Nikki,Hollywood,Entire home/apt,56,31,4,89,Rental unit in Los Angeles,4.75,0,1,1
843620823601006256,370949934,Lena,Mid-Wilshire,Entire home/apt,363,3,6,22,Home in Los Angeles,5.0,3,4,2.5
842811366304268694,482526208,Canyon Luxury,Hollywood Hills West,Entire home/apt,1359,30,0,364,Home in Los Angeles,4 bedrooms,,5,4.5
843631655637661121,504530423,Emaan,Westlake,Entire home/apt,140,30,2,321,Rental unit in Los Angeles,2 bedrooms,,2,2
843635642448845531,504530423,Emaan,Westlake,Entire home/apt,140,30,2,318,Rental unit in Los Angeles,2 bedrooms,,2,2
842822258778282951,482526208,Canyon Luxury,Bel-Air,Entire home/apt,2800,30,0,365,Villa in Los Angeles,7 bedrooms,,7,10
842851548424913542,482526208,Canyon Luxury,Hollywood Hills West,Entire home/apt,959,30,0,364,Home in Los Angeles,3 bedrooms,,3,3.5
842851807716984083,479397625,Ali,Del Rey,Entire home/apt,329,2,12,113,Home in Los Angeles,5.0,2,3,1
842857133360779897,418150222,Denis,Historic South-Central,Entire home/apt,77,31,0,90,Rental unit in Los Angeles,1 bedroom,,2,1
842859941545820625,482526208,Canyon Luxury,Hollywood Hills West,Entire home/apt,1199,3,2,328,Home in Los Angeles,3 bedrooms,,3,3
843733178101557455,81510903,Alex,Hollywood Hills West,Entire home/apt,1500,30,4,364,Villa in West Hollywood,5.0,2,2,3
842944425636525379,455085330,Jennifer,Mar Vista,Entire home/apt,850,4,0,83,Home in Los Angeles,4 bedrooms,,4,3
843763379871530964,504528690,Rahim,Westlake,Entire home/apt,135,30,0,268,Rental unit in Los Angeles,2 bedrooms,,2,1
842945331272188138,504523296,Gianna,Westchester,Entire home/apt,245,1,10,170,Home in Los Angeles,4.90,4,6,2
842954060767999620,504528690,Rahim,Westlake,Entire home/apt,125,30,3,364,Rental unit in Los Angeles,5.0,1,1,1
842961243609515296,5243194,Marie,Downtown,Entire home/apt,119,30,0,364,Rental unit in Los Angeles,1 bedroom,,1,1.5
842963684260188910,504530423,Emaan,Westlake,Entire home/apt,125,30,1,364,Rental unit in Los Angeles,1 bedroom,,1,1
843848629686987264,503254778,Habita Residence,Gramercy Park,Entire home/apt,187,1,17,85,Home in Los Angeles,5.0,2,2,1
843054618441544987,504546895,Elchin,Sherman Oaks,Entire home/apt,122,30,2,197,Guesthouse in Los Angeles,1 bedroom,,2,1
843857221430778215,504528690,Rahim,Westlake,Entire home/apt,170,30,0,189,Rental unit in Los Angeles,3 bedrooms,,3,2
843058767718283245,280839309,Tony,Montecito Heights,Entire home/apt,279,1,15,346,Home in Los Angeles,4.93,3,3,2
843136359003054967,504557155,Adekunle,Glassell Park,Entire home/apt,483,2,7,0,Home in Los Angeles,4.75,3,4,2
844155905311483577,504530423,Emaan,Downtown,Entire home/apt,190,30,0,364,Rental unit in Los Angeles,2 bedrooms,,2,2
843196548223516125,491919911,Christopher Jason,Historic South-Central,Shared room,103,1,2,364,Home in Los Angeles,1 bedroom,,1,1
844164155635098120,16183457,Chris,Hollywood Hills West,Entire home/apt,1170,3,15,357,Home in Los Angeles,5.0,4,4,3
845172660917223069,25326961,Mike,Venice,Entire home/apt,83,30,0,358,Rental unit in Los Angeles,1 bedroom,,2,1
845195351914815497,25326961,Mike,Venice,Entire home/apt,80,30,1,364,Rental unit in Los Angeles,1 bedroom,,2,1
844184094304813954,101537031,The Line Collection,Hollywood Hills,Entire home/apt,93,31,0,65,Rental unit in Los Angeles,Studio,,1,1
844214466903373373,48005494,Zeus,Playa Vista,Entire home/apt,189,31,0,68,Serviced apartment in Los Angeles,2 bedrooms,,2,2
845347956382550355,46988513,Cevher,Pico-Union,Shared room,22,30,0,364,Rental unit in Los Angeles,1 bedroom,,6,1
844257700320449269,418150222,Denis,Downtown,Entire home/apt,63,31,0,364,Rental unit in Los Angeles,1 bedroom,,2,1
845356028826062347,505623755,Rachel,Hollywood,Entire home/apt,115,1,32,85,Guest suite in Los Angeles,4.94,1,2,1
844399884224142063,461914909,Anya,Mid-Wilshire,Private room,86,31,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
845641275960550631,505055330,Nico,Mar Vista,Entire home/apt,400,2,9,296,Home in Los Angeles,5.0,2,2,2
844493225220780916,504528690,Rahim,Westlake,Entire home/apt,125,30,1,364,Rental unit in Los Angeles,1 bedroom,,1,1
845664803625718852,388228880,Sara,Westchester,Entire home/apt,136,2,42,95,Tiny home in Los Angeles,5.0,1,2,1
844508233618617853,504528690,Rahim,Downtown,Entire home/apt,125,30,2,356,Rental unit in Los Angeles,1 bedroom,,1,1
845744408976180685,192174195,Faiza,Downtown,Entire home/apt,225,31,0,364,Rental unit in Los Angeles,2 bedrooms,,2,1
845774262808243132,159628778,Cody,El Sereno,Private room,48,30,1,305,Home in Los Angeles,1 bedroom,,1,1
844521571982685171,80154503,Cergio,El Sereno,Entire home/apt,120,30,0,89,Rental unit in Los Angeles,1 bedroom,,2,1
844534669279830546,504528690,Rahim,Westlake,Entire home/apt,145,30,2,364,Rental unit in Los Angeles,2 bedrooms,,2,2
844565066327202912,504528690,Rahim,Westlake,Entire home/apt,135,30,1,364,Rental unit in Los Angeles,2 bedrooms,,2,1
845797029925578146,10717020,Luke,Hollywood Hills,Entire home/apt,210,90,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
845798998075321658,266786352,Ilan,East Hollywood,Entire home/apt,141,30,0,306,Guesthouse in Los Angeles,1 bedroom,,1,1
845808025985687489,266786352,Ilan,East Hollywood,Entire home/apt,125,30,0,281,Guesthouse in Los Angeles,1 bedroom,,1,1
844592758576359347,504528690,Rahim,Westlake,Entire home/apt,135,30,0,364,Rental unit in Los Angeles,2 bedrooms,,2,1
845854253481887176,6132579,Austin,East Hollywood,Entire home/apt,99,30,0,0,Rental unit in Los Angeles,1 bedroom,,2,1
844851187478299318,6496411,Maria,Silver Lake,Entire home/apt,200,4,2,67,Condo in Los Angeles,1 bedroom,,1,1.5
844949744966672409,44975794,Allen,Sawtelle,Entire home/apt,211,30,1,365,Home in Los Angeles,3 bedrooms,,3,2
845017537639781663,481928251,K,Hollywood,Entire home/apt,106,30,0,86,Rental unit in Los Angeles,Studio,,1,1
845023053923687606,493329654,Michael,Beverly Crest,Entire home/apt,682,5,21,306,Home in Beverly Hills,5.0,3,3,2
845095261098078958,504945050,Lavina,Canoga Park,Entire home/apt,70,30,1,324,Guesthouse in Los Angeles,Studio,,1,1
846267957714097620,505191974,Kathleen,Venice,Entire home/apt,400,30,1,364,Home in Los Angeles,2 bedrooms,,2,2
846333113284180853,17515538,Alexa,Hollywood Hills West,Entire home/apt,185,30,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
847130161436405799,285123269,Tamara,Northridge,Entire home/apt,135,30,0,270,Home in Los Angeles,New,2,2,1
847156685544270461,362913453,John,Sun Valley,Entire home/apt,319,28,36,346,Home in Los Angeles,5.0,3,4,2
846438859494675081,442655574,Angela,Vermont Knolls,Entire home/apt,90,3,24,11,Guesthouse in Los Angeles,4.96,1,1,1.5
847163703872393602,490394020,Stinson,Downtown,Entire home/apt,166,30,0,364,Rental unit in Los Angeles,2 bedrooms,,2,1
847181061708775783,148261207,Liza Marie,Encino,Entire home/apt,656,4,10,126,Home in Los Angeles,5.0,4,4,2
846443138253664811,460532542,Helena,Hollywood,Entire home/apt,127,2,19,49,Rental unit in West Hollywood,4.68,0,2,1
846513143621808442,405333928,Yilian,Koreatown,Entire home/apt,165,30,0,327,Rental unit in Los Angeles,2 bedrooms,,2,2
846516838593231960,393059540,PoY Suites,Downtown,Entire home/apt,99,31,1,336,Rental unit in Los Angeles,Studio,,2,1
847208931565394767,93173209,Frankie,West Los Angeles,Entire home/apt,410,30,3,256,Home in Los Angeles,5.0,3,3,3
846530927939907811,505245949,Erika,Highland Park,Entire home/apt,165,30,0,314,Home in Los Angeles,1 bedroom,,1,0.5
846563523103802066,463436944,Mitra,Westwood,Entire home/apt,150,30,1,89,Rental unit in Los Angeles,1 bedroom,,2,1
847289209622094350,183748836,Alex,Carthay,Private room,63,1,18,364,Home in Beverly Hills,4.72,1,1,2
846675042727472816,228131836,Joseph,Mid-City,Entire home/apt,115,30,1,241,Rental unit in Los Angeles,1 bedroom,,1,1
847303808751905276,505055330,Nico,Mar Vista,Private room,175,2,0,352,Home in Los Angeles,1 bedroom,,1,1
847309206057701941,5320684,Tom,West Hills,Entire home/apt,144,30,2,363,Guesthouse in Los Angeles,Studio,,1,1
846720524939223473,77395672,Mh,San Pedro,Private room,59,30,0,365,Rental unit in Rancho Palos Verdes,New,1,1,1
847315934400832619,181132854,Matan,Sherman Oaks,Entire home/apt,1300,1,1,276,Home in Los Angeles,5 bedrooms,,5,5.5
846740754747739420,165857246,Aaron,Jefferson Park,Entire home/apt,91,2,28,0,Home in Los Angeles,4.69,4,4,3
846751025860910510,496563092,Live In Luxury,Downtown,Entire home/apt,146,30,1,363,Rental unit in Los Angeles,1 bedroom,,1,1
847328533265755666,93933724,Yixin,Downtown,Entire home/apt,139,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
847333455445577876,477588855,Antonio,Downtown,Private room,39,30,0,365,Rental unit in Los Angeles,1 bedroom,,1,3
847344360949903576,477588855,Antonio,Downtown,Private room,39,30,0,365,Rental unit in Los Angeles,1 bedroom,,1,3
846968271269957462,163476998,Roni,Hollywood Hills,Entire home/apt,663,3,9,309,Home in Los Angeles,5.0,3,3,3
847379463144832010,417195791,The Maimon Group,Venice,Entire home/apt,917,3,0,335,Villa in Los Angeles,4 bedrooms,,4,3.5
847000631939106565,388062738,Pam,Fairfax,Entire home/apt,524,3,8,150,Home in Los Angeles,4.88,6,6,4
847463678110921565,412765397,Bobby,Woodland Hills,Entire home/apt,385,2,10,328,Villa in Los Angeles,5.0,4,6,2
847064986766447563,2412576,Isabelle,Venice,Entire home/apt,402,30,0,364,Home in Los Angeles,3 bedrooms,,3,2
847086726760157718,418150222,Denis,Downtown,Entire home/apt,69,31,0,364,Rental unit in Los Angeles,1 bedroom,,2,1
847634309572164190,214329007,Mia,Green Meadows,Private room,40,31,1,89,Home in Los Angeles,1 bedroom,,1,2
847090995887553291,418150222,Denis,Downtown,Entire home/apt,71,31,0,325,Rental unit in Los Angeles,1 bedroom,,2,1
847094651001315242,418150222,Denis,Historic South-Central,Entire home/apt,69,31,1,364,Rental unit in Los Angeles,1 bedroom,,2,1
847097477439730313,418150222,Denis,Downtown,Entire home/apt,64,31,0,350,Rental unit in Los Angeles,1 bedroom,,2,1
847772055716802302,504530423,Emaan,Westlake,Entire home/apt,146,30,1,364,Rental unit in Los Angeles,2 bedrooms,,2,1
847102108426517989,418150222,Denis,Downtown,Entire home/apt,69,31,1,364,Rental unit in Los Angeles,1 bedroom,,2,1
847776572975587571,504530423,Emaan,Westlake,Entire home/apt,130,30,2,254,Rental unit in Los Angeles,2 bedrooms,,2,1
847107172314551294,418150222,Denis,Downtown,Entire home/apt,68,31,0,364,Rental unit in Los Angeles,1 bedroom,,2,1
847110964360746882,418150222,Denis,Downtown,Entire home/apt,61,31,0,321,Rental unit in Los Angeles,1 bedroom,,2,1
847794498104025200,235258798,Pieter,Beverly Grove,Entire home/apt,409,2,13,334,Rental unit in Los Angeles,4.92,3,3,3
847114519798898418,418150222,Denis,Downtown,Entire home/apt,68,31,0,337,Rental unit in Los Angeles,1 bedroom,,2,1
847124078500848656,72933825,The Maimon Group,Venice,Entire home/apt,917,2,7,151,Villa in Los Angeles,5.0,4,4,3.5
848556392967006071,193883954,Sijun,Downtown,Entire home/apt,103,30,0,293,Rental unit in Los Angeles,1 bedroom,,2,1
848657310853174441,400803508,Aria,Canoga Park,Private room,77,1,29,352,Home in Los Angeles,4.76,1,1,1
847826256293793298,41111023,Colleen,Venice,Entire home/apt,200,1,0,19,Bungalow in Los Angeles,New,1,1,1
848670197032545356,452178471,Brooke,Sherman Oaks,Entire home/apt,650,14,0,79,Home in Los Angeles,2 bedrooms,,2,2
847879648059018901,15238676,Steven,Sun Valley,Entire home/apt,180,3,12,364,Home in Los Angeles,4.83,0,2,1
848733780412924697,55456735,Tony,Granada Hills,Entire home/apt,248,1,73,0,Home in Los Angeles,4.89,2,3,2.5
847941761250984892,63154707,Fatima,Historic South-Central,Entire home/apt,254,2,11,0,Home in Los Angeles,4.83,3,3,2
847984360305296327,14936368,Andy,Hyde Park,Private room,39,1,3,0,Rental unit in View Park-Windsor Hills,5.0,1,1,1
847986551825629896,481187016,Amir Masoud,Downtown,Entire home/apt,129,30,0,286,Rental unit in Los Angeles,2 bedrooms,,2,1
847989897304051889,135007392,Galina,Van Nuys,Private room,69,30,0,364,Bed and breakfast in Los Angeles,1 bedroom,,1,1
848854106430914632,480784740,Blue Palm,East Hollywood,Entire home/apt,116,1,11,133,Rental unit in Los Angeles,4.55,1,1,1.5
847992171206969342,481187016,Amir Masoud,Westlake,Entire home/apt,138,30,2,218,Rental unit in Los Angeles,2 bedrooms,,2,2
848863867707250671,179813518,Ellie,North Hollywood,Entire home/apt,189,30,0,89,Rental unit in Los Angeles,2 bedrooms,,2,2
848007839667549656,481187016,Amir Masoud,Westlake,Entire home/apt,120,30,2,256,Rental unit in Los Angeles,Studio,,1,1
848083113129463318,456357534,Jonathan,Hollywood,Entire home/apt,624,1,8,273,Townhouse in Los Angeles,5.0,4,5,4.5
849231659688297737,505822193,Zahra,Exposition Park,Entire home/apt,89,30,1,71,Rental unit in Los Angeles,1 bedroom,,1,1
848092980138858374,39652272,Siavash,Sawtelle,Entire home/apt,250,30,0,362,Home in Los Angeles,2 bedrooms,,2,1
848123671438104975,294448340,Natthanan,Reseda,Entire home/apt,105,30,2,339,Guesthouse in Los Angeles,1 bedroom,,1,1
848149306336024426,505617420,Onyx,Van Nuys,Entire home/apt,275,3,7,0,Home in Los Angeles,4.86,3,3,2.5
849249287986081989,408670360,Sam,Sylmar,Entire home/apt,175,30,0,287,Home in Los Angeles,4 bedrooms,,3,2.5
849261433003555899,429820461,Rez,Mid-City,Entire home/apt,129,1,22,0,Guesthouse in Culver City,4.74,0,1,1
848288736014588887,214329007,Mia,Green Meadows,Private room,40,31,1,90,Home in Los Angeles,1 bedroom,,1,2
849284601823060106,505822193,Zahra,Exposition Park,Entire home/apt,102,30,1,0,Rental unit in Los Angeles,1 bedroom,,1,1
848314515156048580,214329007,Mia,Green Meadows,Private room,40,31,2,89,Home in Los Angeles,1 bedroom,,1,2
848318391989138421,107434423,Blueground,Del Rey,Entire home/apt,152,31,0,365,Rental unit in Los Angeles,1 bedroom,,1,1
849305964477455431,505822193,Zahra,Exposition Park,Entire home/apt,89,30,3,84,Rental unit in Los Angeles,5.0,1,1,1
849388616741940268,481187016,Amir Masoud,Westlake,Entire home/apt,129,30,1,277,Rental unit in Los Angeles,2 bedrooms,,2,1
848481637588791655,65000336,William,East Hollywood,Entire home/apt,130,30,0,165,Home in Los Angeles,2 bedrooms,,3,1
849438740016118873,94861023,Adam,Pico-Union,Entire home/apt,95,30,1,67,Rental unit in Los Angeles,1 bedroom,,1,1
848484058002341311,71331,Marc,Venice,Entire home/apt,587,30,1,196,Home in Los Angeles,4 bedrooms,,4,4.5
849467545138543400,455381981,Andrew,Harbor Gateway,Private room,40,30,1,331,Home in Torrance,1 bedroom,,1,1
848495880912454803,65000336,William,East Hollywood,Entire home/apt,80,30,0,364,Home in Los Angeles,2 bedrooms,,2,1
849493527894278258,495277737,HarMar,Koreatown,Entire home/apt,143,30,0,276,Rental unit in Los Angeles,1 bedroom,,2,1
849561291832344834,4761562,Melissa,Chatsworth,Entire home/apt,599,3,22,338,Home in Los Angeles,5.0,5,5,3.5
849770891779225832,505918500,Jeff,Hollywood Hills West,Entire home/apt,500,30,0,89,Home in Los Angeles,2 bedrooms,,2,2.5
849817184832495112,72933825,The Maimon Group,Beverly Crest,Entire home/apt,2998,2,3,174,Home in Beverly Hills,5.0,5,5,7
850685312265327023,14786002,Beth,Exposition Park,Entire home/apt,62,30,0,178,Guesthouse in Los Angeles,1 bedroom,,1,1
849955950814963219,5591539,Kerry,Westlake,Entire home/apt,85,30,0,365,Home in Los Angeles,1 bedroom,,1,1
850688732749082792,7825479,Quincy And Kate,West Adams,Entire home/apt,128,2,48,53,Guest suite in Los Angeles,4.92,1,1,1
850699679137244583,429412833,Seiyu,Historic South-Central,Entire home/apt,222,30,1,364,Home in Los Angeles,3 bedrooms,,6,1
850729714317312452,418150222,Denis,Downtown,Entire home/apt,71,31,0,364,Rental unit in Los Angeles,1 bedroom,,2,1
849979142690530762,419634917,Jimmy,Vermont Square,Entire home/apt,225,1,14,63,Townhouse in Los Angeles,4.36,4,5,3
850031504246040379,224240726,Crystal,Vermont Knolls,Entire home/apt,304,3,1,365,Guesthouse in Los Angeles,2 bedrooms,,2,2
850751596951476386,429412833,Seiyu,Historic South-Central,Private room,82,30,1,364,Home in Los Angeles,1 bedroom,,1,1
850751604716276008,429412833,Seiyu,Historic South-Central,Private room,70,30,5,365,Home in Los Angeles,4.40,1,2,1
850751649912884122,31830429,Joseph,Hollywood Hills,Entire home/apt,110,31,0,346,Rental unit in Los Angeles,Studio,,1,1
850173121985130325,386156632,Innovare,Hollywood,Entire home/apt,400,2,4,349,Home in Los Angeles,5.0,3,3,3.5
850225696608349076,506019084,Teresa,Pico-Robertson,Private room,60,30,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
850796538209439385,105498263,Gina,Westlake,Entire home/apt,87,30,2,346,Rental unit in Los Angeles,Studio,,1,1
850226789167809825,506019084,Teresa,Pico-Robertson,Private room,93,30,0,365,Rental unit in Los Angeles,1 bedroom,,2,2
850883346424493534,5802571,Andrea,Woodland Hills,Entire home/apt,100,30,2,343,Guesthouse in Los Angeles,1 bedroom,,1,1
850272935697355276,38048165,Mercedes,North Hollywood,Entire home/apt,270,1,3,361,Home in Los Angeles,5.0,3,3,2
850273269557609071,417195791,The Maimon Group,Beverly Grove,Entire home/apt,975,3,0,365,Home in West Hollywood,4 bedrooms,,4,4.5
850916051010525897,1545388,Andrea & Darren,Highland Park,Entire home/apt,162,31,1,310,Rental unit in Los Angeles,2 bedrooms,,2,1
850329200236953393,417195791,The Maimon Group,Hollywood Hills West,Entire home/apt,3090,30,0,365,Home in Los Angeles,6 bedrooms,,6,7
851760942079618950,71880300,Orel,Chatsworth,Entire home/apt,250,30,0,365,Home in Los Angeles,3 bedrooms,,3,2
851766035504521167,272287300,Motiejus,Hollywood,Private room,170,30,0,89,Rental unit in Los Angeles,2 bedrooms,,1,1
851784350488171539,221420819,Eight PM Property Management,Los Feliz,Entire home/apt,675,30,0,310,Home in Los Angeles,3 bedrooms,,3,3
851177192660384442,107434423,Blueground,Del Rey,Entire home/apt,228,31,0,351,Rental unit in Los Angeles,1 bedroom,,1,1
851836400556824122,313024239,Kyrylo,Hollywood,Entire home/apt,656,1,21,48,Home in West Hollywood,4.81,4,4,4
851884336941768396,491919911,Christopher Jason,Historic South-Central,Shared room,78,1,14,364,Home in Los Angeles,4.86,14,1,14
851369598588740659,428302007,Mikki,Encino,Entire home/apt,110,30,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
852016342942819818,191617754,Shaniyah,Downtown,Entire home/apt,253,30,0,269,Rental unit in Los Angeles,2 bedrooms,,2,1
851385559208652157,229716119,Simone,East Hollywood,Entire home/apt,80,30,1,261,Rental unit in Los Angeles,1 bedroom,,1,1
851410424434043513,423200924,Nicole,Brentwood,Entire home/apt,178,30,3,269,Home in Los Angeles,5.0,4,4,3
852125085325993855,76824,Jordan,Hollywood Hills West,Entire home/apt,800,30,0,67,Home in Los Angeles,2 bedrooms,,2,3
852167073550417330,361116009,Alejandra & Arnulfo,Vermont Square,Entire home/apt,246,2,32,72,Home in Los Angeles,4.94,5,5,4
851519552867377784,30850484,Level Hotel And Furnished Suites,Downtown,Entire home/apt,265,30,1,365,Serviced apartment in Los Angeles,2 bedrooms,,3,2
851548535413597034,486765561,Ben,Del Rey,Entire home/apt,100,30,16,0,Home in Los Angeles,4.69,2,2,1
852178773620145590,5927634,Rami,Hollywood Hills West,Entire home/apt,1650,30,0,334,Villa in Los Angeles,3 bedrooms,,3,2
851587889070850019,160004315,Marjorie,Venice,Private room,60,30,1,365,Home in Los Angeles,1 bedroom,,6,1.5
852234448308474442,410194448,Andrik,Koreatown,Entire home/apt,332,2,15,0,Home in Los Angeles,4.69,4,5,2.5
852254024045344205,506466034,Felix,Hollywood Hills West,Entire home/apt,517,1,28,151,Home in Los Angeles,4.96,3,4,3
851605673471134495,411901944,SuitesRUs,Downtown,Entire home/apt,249,2,12,350,Rental unit in Los Angeles,4.58,2,3,2
852288069556052660,123037145,Miguel,Westwood,Entire home/apt,122,30,2,320,Rental unit in Los Angeles,1 bedroom,,1,1
851608217447014336,410194448,Andrik,Pico-Union,Entire home/apt,180,2,22,315,Townhouse in Los Angeles,4.95,4,4,4
851610301787938468,9037281,Frankie,Venice,Entire home/apt,250,30,1,295,Rental unit in Los Angeles,3 bedrooms,,4,3.5
852301573926287942,71880300,Orel,Woodland Hills,Entire home/apt,350,2,9,180,Home in Los Angeles,5.0,3,3,2.5
852301928758408951,3702329,Jessie,Eagle Rock,Entire home/apt,85,30,2,249,Guesthouse in Los Angeles,1 bedroom,,2,1
852303465928108407,483389959,Silvia,Eagle Rock,Entire home/apt,145,30,1,337,Home in Los Angeles,1 bedroom,,2,1
851652881436610401,7850679,Nilufer,Mid-Wilshire,Entire home/apt,149,30,0,203,Home in Los Angeles,2 bedrooms,,2,1
851697916915423434,459273836,Malika,Woodland Hills,Entire home/apt,49,30,0,109,Home in Los Angeles,2 bedrooms,,2,1
